"date","hour_reg","pick_rgn2_nm","order_cnt","day_of_reg","order_cnt_ratio","order_cnt_predict"
2023-05-15,20,"노원구",6191.90074793214,"월요일",0.1,619
2023-05-15,20,"도봉구",3442.01082482987,"월요일",0.09,310
2023-05-15,20,"동대문구",7024.31396513945,"월요일",0.09,632
2023-05-15,20,"성동구",6937.20809317881,"월요일",0.08,555
2023-05-15,20,"성북구",8295.75870029974,"월요일",0.08,664
2023-05-15,20,"중랑구",4707.57984080416,"월요일",0.11,518
2023-05-15,20,"강서구",10874.2107380676,"월요일",0.09,979
2023-05-15,20,"관악구",16552.0876276622,"월요일",0.1,1655
2023-05-15,20,"구로구",6213.05866706665,"월요일",0.1,621
2023-05-15,20,"금천구",5227.06712137827,"월요일",0.1,523
2023-05-15,20,"동작구",8906.92967153402,"월요일",0.09,802
2023-05-15,20,"양천구",6778.17759620055,"월요일",0.08,542
2023-05-15,20,"영등포구",10837.537185382,"월요일",0.08,867
2023-05-15,20,"마포구",11383.5567392,"월요일",0.08,911
2023-05-15,20,"서대문구",7378.25408468582,"월요일",0.09,664
2023-05-15,20,"용산구",5708.78815017784,"월요일",0.08,457
2023-05-15,20,"은평구",6000.77704041226,"월요일",0.1,600
2023-05-15,20,"종로구",4556.17018129014,"월요일",0.08,364
2023-05-15,20,"중구",4527.39273858571,"월요일",0.09,407
2023-05-16,20,"강남구",21173.2100775298,"화요일",0.08,1694
2023-05-16,20,"서초구",10007.744133742,"화요일",0.08,801
2023-05-16,20,"강동구",5353.83809974251,"화요일",0.1,535
2023-05-16,20,"송파구",13362.3135812445,"화요일",0.1,1336
2023-05-16,20,"강북구",3495.02480448851,"화요일",0.11,384
2023-05-16,20,"광진구",5531.30596501719,"화요일",0.11,608
2023-05-16,20,"노원구",5500.84809036671,"화요일",0.1,550
2023-05-16,20,"도봉구",2920.10863952255,"화요일",0.09,263
2023-05-16,20,"동대문구",6418.11885711179,"화요일",0.1,642
2023-05-16,20,"성동구",6479.75037066557,"화요일",0.09,583
2023-05-16,20,"성북구",7403.37012384043,"화요일",0.1,740
2023-05-16,20,"중랑구",4062.28646768737,"화요일",0.12,487
2023-05-16,20,"강서구",9510.68128895753,"화요일",0.11,1046
2023-05-16,20,"관악구",14190.368264702,"화요일",0.11,1561
2023-05-16,20,"구로구",5393.73622715806,"화요일",0.1,539
2023-05-16,20,"금천구",4515.74095101765,"화요일",0.11,497
2023-05-16,20,"동작구",7887.17846033084,"화요일",0.1,789
2023-05-16,20,"양천구",6135.82835883502,"화요일",0.09,552
2023-05-16,20,"영등포구",9613.22822522487,"화요일",0.09,865
2023-05-16,20,"마포구",10437.6425888227,"화요일",0.09,939
2023-05-16,20,"서대문구",6711.77444488033,"화요일",0.1,671
2023-05-16,20,"용산구",5370.29098759352,"화요일",0.09,483
2023-05-16,20,"은평구",5036.45024171703,"화요일",0.11,554
2023-05-16,20,"종로구",4393.85819327587,"화요일",0.07,308
2023-05-16,20,"중구",4555.60601336365,"화요일",0.08,364
2023-05-17,20,"강남구",23666.1133141364,"수요일",0.08,1893
2023-05-17,20,"서초구",11621.6049179968,"수요일",0.07,814
2023-05-17,20,"강동구",6182.01764690099,"수요일",0.11,680
2023-05-17,20,"송파구",15105.6223988846,"수요일",0.1,1511
2023-05-17,20,"강북구",3982.79855641423,"수요일",0.11,438
2023-05-17,20,"광진구",6369.83923711716,"수요일",0.11,701
2023-05-17,20,"노원구",6243.98317538972,"수요일",0.11,687
2023-05-17,20,"도봉구",3396.75235034713,"수요일",0.11,374
2023-05-17,20,"동대문구",7290.1459533525,"수요일",0.1,729
2023-05-17,20,"성동구",7269.05460568634,"수요일",0.09,654
2023-05-17,20,"성북구",8343.48405482551,"수요일",0.1,834
2023-05-17,20,"중랑구",4461.09280815972,"수요일",0.12,535
2023-05-17,20,"강서구",10626.2364116328,"수요일",0.11,1169
2023-05-17,20,"관악구",15696.9086333379,"수요일",0.11,1727
2023-05-17,20,"구로구",6253.05331570294,"수요일",0.11,688
2023-05-17,20,"금천구",5154.38176292861,"수요일",0.12,619
2023-05-17,20,"동작구",8602.03616596537,"수요일",0.1,860
2023-05-17,20,"양천구",6945.21981693058,"수요일",0.1,695
2023-05-17,20,"영등포구",10990.4406258588,"수요일",0.09,989
2023-05-17,20,"마포구",11783.4027672865,"수요일",0.09,1061
2023-05-17,20,"서대문구",7618.21846413364,"수요일",0.1,762
2023-05-17,20,"용산구",5969.6397564042,"수요일",0.1,597
2023-05-17,20,"은평구",5872.15516757694,"수요일",0.12,705
2023-05-17,20,"종로구",4942.84072573746,"수요일",0.07,346
2023-05-17,20,"중구",5013.36269160359,"수요일",0.07,351
2023-05-18,20,"강남구",22053.133099393,"목요일",0.08,1764
2023-05-18,20,"서초구",10825.6782909803,"목요일",0.07,758
2023-05-18,20,"강동구",6051.8982986578,"목요일",0.1,605
2023-05-18,20,"송파구",14735.9333948801,"목요일",0.1,1474
2023-05-18,20,"강북구",3881.34170118145,"목요일",0.12,466
2023-05-18,20,"광진구",6008.22556356822,"목요일",0.11,661
2023-05-18,20,"노원구",6096.10470220961,"목요일",0.11,671
2023-05-18,20,"도봉구",3309.19030894692,"목요일",0.11,364
2023-05-18,20,"동대문구",6985.00516298082,"목요일",0.11,768
2023-05-18,20,"성동구",6938.76203949313,"목요일",0.09,624
2023-05-18,20,"성북구",8079.18184993534,"목요일",0.1,808
2023-05-18,20,"중랑구",4497.13615014863,"목요일",0.13,585
2023-05-18,20,"강서구",10450.3877699668,"목요일",0.11,1150
2023-05-18,20,"관악구",14764.4396264431,"목요일",0.11,1624
2023-05-18,20,"구로구",6086.76366090245,"목요일",0.11,670
2023-05-18,20,"금천구",4836.74406101433,"목요일",0.11,532
2023-05-18,20,"동작구",8407.76009771448,"목요일",0.1,841
2023-05-18,20,"양천구",6886.30416766103,"목요일",0.1,689
2023-05-18,20,"영등포구",10450.3116644144,"목요일",0.09,941
2023-05-18,20,"마포구",11229.3857710739,"목요일",0.09,1011
2023-05-18,20,"서대문구",7221.16397681937,"목요일",0.1,722
2023-05-18,20,"용산구",5720.30483361344,"목요일",0.1,572
2023-05-18,20,"은평구",5855.75926872411,"목요일",0.12,703
2023-05-18,20,"종로구",4711.0684401022,"목요일",0.07,330
2023-05-18,20,"중구",4807.83586522013,"목요일",0.08,385
2023-05-19,20,"강남구",22008.4469893756,"금요일",0.08,1761
2023-05-19,20,"서초구",11461.2466096326,"금요일",0.07,802
2023-05-19,20,"강동구",7351.94806852716,"금요일",0.09,662
2023-05-19,20,"송파구",17287.4726285004,"금요일",0.08,1383
2023-05-19,20,"강북구",4672.94088582069,"금요일",0.1,467
2023-05-19,20,"광진구",7089.42887739854,"금요일",0.09,638
2023-05-19,20,"노원구",7621.28471567184,"금요일",0.09,686
2023-05-19,20,"도봉구",4125.78950793678,"금요일",0.09,371
2023-05-19,20,"동대문구",8225.97212318707,"금요일",0.09,740
2023-05-19,20,"성동구",7681.10321265827,"금요일",0.09,691
2023-05-19,20,"성북구",9592.80085542817,"금요일",0.09,863
2023-05-19,20,"중랑구",5608.79262236742,"금요일",0.1,561
2023-05-19,20,"강서구",12895.0636172415,"금요일",0.09,1161
2023-05-19,20,"관악구",17213.4208493546,"금요일",0.09,1549
2023-05-19,20,"구로구",7476.55234636667,"금요일",0.09,673
2023-05-19,20,"금천구",5848.82010673704,"금요일",0.09,526
2023-05-19,20,"동작구",9980.89948656794,"금요일",0.08,798
2023-05-19,20,"양천구",8208.15822418817,"금요일",0.08,657
2023-05-19,20,"영등포구",12019.5025128738,"금요일",0.09,1082
2023-05-19,20,"마포구",12975.492092492,"금요일",0.08,1038
2023-05-19,20,"서대문구",8363.8154351962,"금요일",0.09,753
2023-05-19,20,"용산구",6575.96290641534,"금요일",0.09,592
2023-05-19,20,"은평구",7195.57660215971,"금요일",0.09,648
2023-05-19,20,"종로구",4997.20259229953,"금요일",0.07,350
2023-05-19,20,"중구",4958.71365265082,"금요일",0.08,397
2023-05-20,20,"강남구",26741.4206826121,"토요일",0.08,2139
2023-05-20,20,"서초구",14234.6644388777,"토요일",0.07,996
2023-05-20,20,"강동구",9888.72349261349,"토요일",0.08,791
2023-05-20,20,"송파구",22829.1032248514,"토요일",0.08,1826
2023-05-20,20,"강북구",6412.4904953862,"토요일",0.09,577
2023-05-20,20,"광진구",9610.49743698058,"토요일",0.08,769
2023-05-20,20,"노원구",10179.397025646,"토요일",0.08,814
2023-05-20,20,"도봉구",5744.17240303974,"토요일",0.09,517
2023-05-20,20,"동대문구",11130.327032814,"토요일",0.09,1002
2023-05-20,20,"성동구",9830.62565522755,"토요일",0.09,885
2023-05-20,20,"성북구",12644.8767794003,"토요일",0.09,1138
2023-05-20,20,"중랑구",7911.80778347174,"토요일",0.09,712
2023-05-20,20,"강서구",17203.9421239273,"토요일",0.09,1548
2023-05-20,20,"관악구",23548.6766790151,"토요일",0.09,2119
2023-05-20,20,"구로구",10023.1970243494,"토요일",0.08,802
2023-05-20,20,"금천구",7695.01123676683,"토요일",0.09,693
2023-05-20,20,"동작구",13461.6142932648,"토요일",0.08,1077
2023-05-20,20,"양천구",11195.51106917,"토요일",0.08,896
2023-05-20,20,"영등포구",15487.0742092429,"토요일",0.08,1239
2023-05-20,20,"마포구",16837.3001246554,"토요일",0.08,1347
2023-05-20,20,"서대문구",11072.902076887,"토요일",0.09,997
2023-05-20,20,"용산구",8530.47596314918,"토요일",0.08,682
2023-05-20,20,"은평구",9714.91235601449,"토요일",0.09,874
2023-05-20,20,"종로구",6151.8064003816,"토요일",0.08,492
2023-05-20,20,"중구",5838.40894808324,"토요일",0.08,467
2023-05-21,20,"강남구",24621.6398754218,"일요일",0.08,1970
2023-05-21,20,"서초구",13810.412168653,"일요일",0.07,967
2023-05-21,20,"강동구",9432.92659569372,"일요일",0.08,755
2023-05-21,20,"송파구",22034.0595814733,"일요일",0.08,1763
2023-05-21,20,"강북구",6257.03926389609,"일요일",0.09,563
2023-05-21,20,"광진구",9670.52223260444,"일요일",0.08,774
2023-05-21,20,"노원구",9604.88932446151,"일요일",0.08,768
2023-05-21,20,"도봉구",5475.49003627715,"일요일",0.09,493
2023-05-21,20,"동대문구",10737.9994995014,"일요일",0.08,859
2023-05-21,20,"성동구",9498.27837800207,"일요일",0.08,760
2023-05-21,20,"성북구",12314.1378295311,"일요일",0.08,985
2023-05-21,20,"중랑구",7631.72006896059,"일요일",0.1,763
2023-05-21,20,"강서구",16817.1344450574,"일요일",0.09,1514
2023-05-21,20,"관악구",23792.6047426602,"일요일",0.09,2141
2023-05-21,20,"구로구",9478.33235916979,"일요일",0.08,758
2023-05-21,20,"금천구",7712.36394649506,"일요일",0.09,694
2023-05-21,20,"동작구",13296.804529052,"일요일",0.08,1064
2023-05-21,20,"양천구",10386.332631725,"일요일",0.08,831
2023-05-21,20,"영등포구",15579.0264265465,"일요일",0.08,1246
2023-05-21,20,"마포구",16203.5962611503,"일요일",0.09,1458
2023-05-21,20,"서대문구",10618.8544554589,"일요일",0.08,850
2023-05-21,20,"용산구",8246.67838119791,"일요일",0.08,660
2023-05-21,20,"은평구",9448.60800909014,"일요일",0.09,850
2023-05-21,20,"종로구",5834.9594802441,"일요일",0.08,467
2023-05-21,20,"중구",5393.96742673146,"일요일",0.08,432
2023-05-22,20,"강남구",20681.8014439887,"월요일",0.08,1655
2023-05-22,20,"서초구",10550.3482408835,"월요일",0.07,739
2023-05-22,20,"강동구",6293.591606074,"월요일",0.09,566
2023-05-22,20,"송파구",15344.3179199277,"월요일",0.08,1228
2023-05-22,20,"강북구",4065.24116435854,"월요일",0.1,407
2023-05-22,20,"광진구",6413.07702545594,"월요일",0.09,577
2023-05-22,20,"노원구",6223.153003916,"월요일",0.1,622
2023-05-22,20,"도봉구",3458.75743141847,"월요일",0.09,311
2023-05-22,20,"동대문구",7035.65287574187,"월요일",0.09,633
2023-05-22,20,"성동구",6938.65679576387,"월요일",0.08,555
2023-05-22,20,"성북구",8312.75556989127,"월요일",0.08,665
2023-05-22,20,"중랑구",4732.83224984371,"월요일",0.11,521
2023-05-22,20,"강서구",10973.3709392671,"월요일",0.09,988
2023-05-22,20,"관악구",16539.2371440909,"월요일",0.1,1654
2023-05-22,20,"구로구",6269.78151127029,"월요일",0.1,627
2023-05-22,20,"금천구",5269.51846058095,"월요일",0.1,527
2023-05-22,20,"동작구",8911.09447167186,"월요일",0.09,802
2023-05-22,20,"양천구",6822.97415420735,"월요일",0.08,546
2023-05-22,20,"영등포구",10893.336308577,"월요일",0.08,871
2023-05-22,20,"마포구",11392.0576144179,"월요일",0.08,911
2023-05-22,20,"서대문구",7390.28659949043,"월요일",0.09,665
2023-05-22,20,"용산구",5713.107714784,"월요일",0.08,457
2023-05-22,20,"은평구",6038.25164320516,"월요일",0.1,604
2023-05-22,20,"종로구",4530.78118753089,"월요일",0.08,362
2023-05-22,20,"중구",4492.58910932581,"월요일",0.09,404
2023-05-23,20,"강남구",21166.3751886241,"화요일",0.08,1693
2023-05-23,20,"서초구",10013.8125090824,"화요일",0.08,801
2023-05-23,20,"강동구",5330.66197247545,"화요일",0.1,533
2023-05-23,20,"송파구",13342.8940191338,"화요일",0.1,1334
2023-05-23,20,"강북구",3503.64006009899,"화요일",0.11,385
2023-05-23,20,"광진구",5564.19556535335,"화요일",0.11,612
2023-05-23,20,"노원구",5506.05595010732,"화요일",0.1,551
2023-05-23,20,"도봉구",2919.41399347735,"화요일",0.09,263
2023-05-23,20,"동대문구",6425.52488834491,"화요일",0.1,643
2023-05-23,20,"성동구",6487.09273878134,"화요일",0.09,584
2023-05-23,20,"성북구",7418.39755849813,"화요일",0.1,742
2023-05-23,20,"중랑구",4065.93706048482,"화요일",0.12,488
2023-05-23,20,"강서구",9574.22659574931,"화요일",0.11,1053
2023-05-23,20,"관악구",14141.115349459,"화요일",0.11,1556
2023-05-23,20,"구로구",5405.16184218262,"화요일",0.1,541
2023-05-23,20,"금천구",4504.75792580688,"화요일",0.11,496
2023-05-23,20,"동작구",7896.97435400947,"화요일",0.1,790
2023-05-23,20,"양천구",6161.66758132557,"화요일",0.09,555
2023-05-23,20,"영등포구",9608.2972470066,"화요일",0.09,865
2023-05-23,20,"마포구",10455.7217444847,"화요일",0.09,941
2023-05-23,20,"서대문구",6728.29567137384,"화요일",0.1,673
2023-05-23,20,"용산구",5377.36521138784,"화요일",0.09,484
2023-05-23,20,"은평구",5056.72658381479,"화요일",0.11,556
2023-05-23,20,"종로구",4389.71260522852,"화요일",0.07,307
2023-05-23,20,"중구",4549.70117950771,"화요일",0.08,364
2023-05-24,20,"강남구",23616.969441517,"수요일",0.08,1889
2023-05-24,20,"서초구",11614.1089293149,"수요일",0.07,813
2023-05-24,20,"강동구",6143.66937578558,"수요일",0.11,676
2023-05-24,20,"송파구",15098.9011269648,"수요일",0.1,1510
2023-05-24,20,"강북구",3977.37596268749,"수요일",0.11,438
2023-05-24,20,"광진구",6380.76686957945,"수요일",0.11,702
2023-05-24,20,"노원구",6238.63064160384,"수요일",0.11,686
2023-05-24,20,"도봉구",3393.63329773205,"수요일",0.11,373
2023-05-24,20,"동대문구",7298.27365888018,"수요일",0.1,730
2023-05-24,20,"성동구",7260.90000613204,"수요일",0.09,653
2023-05-24,20,"성북구",8320.82706251104,"수요일",0.1,832
2023-05-24,20,"중랑구",4452.0856977451,"수요일",0.12,534
2023-05-24,20,"강서구",10651.8978284911,"수요일",0.11,1172
2023-05-24,20,"관악구",15623.0669183129,"수요일",0.11,1719
2023-05-24,20,"구로구",6253.76294414202,"수요일",0.11,688
2023-05-24,20,"금천구",5145.91922823644,"수요일",0.12,618
2023-05-24,20,"동작구",8608.9579059339,"수요일",0.1,861
2023-05-24,20,"양천구",6950.03928280998,"수요일",0.1,695
2023-05-24,20,"영등포구",10945.5735686853,"수요일",0.09,985
2023-05-24,20,"마포구",11773.072060899,"수요일",0.09,1060
2023-05-24,20,"서대문구",7602.57859712621,"수요일",0.1,760
2023-05-24,20,"용산구",5963.39808299674,"수요일",0.1,596
2023-05-24,20,"은평구",5884.10040665323,"수요일",0.12,706
2023-05-24,20,"종로구",4936.3524401233,"수요일",0.07,346
2023-05-24,20,"중구",5004.80369423527,"수요일",0.07,350
2023-05-25,20,"강남구",21828.9452983937,"목요일",0.08,1746
2023-05-25,20,"서초구",10730.2056869836,"목요일",0.07,751
2023-05-25,20,"강동구",5992.36199441231,"목요일",0.1,599
2023-05-25,20,"송파구",14632.2396396019,"목요일",0.1,1463
2023-05-25,20,"강북구",3864.13891259108,"목요일",0.12,464
2023-05-25,20,"광진구",5981.219301315,"목요일",0.11,658
2023-05-25,20,"노원구",6058.99904852254,"목요일",0.11,666
2023-05-25,20,"도봉구",3296.46061118971,"목요일",0.11,363
2023-05-25,20,"동대문구",6950.5546796355,"목요일",0.11,765
2023-05-25,20,"성동구",6876.51197807492,"목요일",0.09,619
2023-05-25,20,"성북구",8018.73349766135,"목요일",0.1,802
2023-05-25,20,"중랑구",4484.54369598165,"목요일",0.13,583
2023-05-25,20,"강서구",10418.9980266465,"목요일",0.11,1146
2023-05-25,20,"관악구",14591.477773246,"목요일",0.11,1605
2023-05-25,20,"구로구",6050.55720247264,"목요일",0.11,666
2023-05-25,20,"금천구",4789.14469988386,"목요일",0.11,527
2023-05-25,20,"동작구",8357.50669335445,"목요일",0.1,836
2023-05-25,20,"양천구",6857.60280625255,"목요일",0.1,686
2023-05-25,20,"영등포구",10350.6300973876,"목요일",0.09,932
2023-05-25,20,"마포구",11142.4796164644,"목요일",0.09,1003
2023-05-25,20,"서대문구",7159.99499025315,"목요일",0.1,716
2023-05-25,20,"용산구",5671.60669671682,"목요일",0.1,567
2023-05-25,20,"은평구",5854.28197401947,"목요일",0.12,703
2023-05-25,20,"종로구",4667.34552074759,"목요일",0.07,327
2023-05-25,20,"중구",4752.29956778497,"목요일",0.08,380
2023-05-26,20,"강남구",21756.4446036599,"금요일",0.08,1741
2023-05-26,20,"서초구",11340.3297392417,"금요일",0.07,794
2023-05-26,20,"강동구",7318.45790565001,"금요일",0.09,659
2023-05-26,20,"송파구",17243.464350772,"금요일",0.08,1379
2023-05-26,20,"강북구",4698.41178327394,"금요일",0.1,470
2023-05-26,20,"광진구",7107.0275591654,"금요일",0.09,640
2023-05-26,20,"노원구",7652.97476757937,"금요일",0.09,689
2023-05-26,20,"도봉구",4150.41927680842,"금요일",0.09,374
2023-05-26,20,"동대문구",8245.14217883049,"금요일",0.09,742
2023-05-26,20,"성동구",7639.92527909217,"금요일",0.09,688
2023-05-26,20,"성북구",9596.44344096487,"금요일",0.09,864
2023-05-26,20,"중랑구",5635.25981956019,"금요일",0.1,564
2023-05-26,20,"강서구",12972.0539646432,"금요일",0.09,1167
2023-05-26,20,"관악구",17169.3045584994,"금요일",0.09,1545
2023-05-26,20,"구로구",7463.53765611712,"금요일",0.09,672
2023-05-26,20,"금천구",5828.0406122197,"금요일",0.09,525
2023-05-26,20,"동작구",9984.66287442487,"금요일",0.08,799
2023-05-26,20,"양천구",8220.07441705328,"금요일",0.08,658
2023-05-26,20,"영등포구",11923.3466144349,"금요일",0.09,1073
2023-05-26,20,"마포구",12951.7603948816,"금요일",0.08,1036
2023-05-26,20,"서대문구",8349.51469135719,"금요일",0.09,751
2023-05-26,20,"용산구",6545.88706379018,"금요일",0.09,589
2023-05-26,20,"은평구",7238.4369553003,"금요일",0.09,651
2023-05-26,20,"종로구",4962.93894459753,"금요일",0.07,347
2023-05-26,20,"중구",4905.5520345417,"금요일",0.08,392
2023-05-27,20,"강남구",26740.7499031543,"토요일",0.08,2139
2023-05-27,20,"서초구",14200.5990500085,"토요일",0.07,994
2023-05-27,20,"강동구",9852.21480336873,"토요일",0.08,788
2023-05-27,20,"송파구",22828.174042812,"토요일",0.08,1826
2023-05-27,20,"강북구",6433.19621911267,"토요일",0.09,579
2023-05-27,20,"광진구",9614.48308022469,"토요일",0.08,769
2023-05-27,20,"노원구",10189.2584220426,"토요일",0.08,815
2023-05-27,20,"도봉구",5765.64990848633,"토요일",0.09,519
2023-05-27,20,"동대문구",11163.3854945089,"토요일",0.09,1005
2023-05-27,20,"성동구",9817.00135586567,"토요일",0.09,884
2023-05-27,20,"성북구",12655.7294416858,"토요일",0.09,1139
2023-05-27,20,"중랑구",7951.1189069726,"토요일",0.09,716
2023-05-27,20,"강서구",17285.1926565223,"토요일",0.09,1556
2023-05-27,20,"관악구",23488.6645218645,"토요일",0.09,2114
2023-05-27,20,"구로구",10017.1308178921,"토요일",0.08,801
2023-05-27,20,"금천구",7690.19766195424,"토요일",0.09,692
2023-05-27,20,"동작구",13482.3438028685,"토요일",0.08,1079
2023-05-27,20,"양천구",11220.0849564989,"토요일",0.08,898
2023-05-27,20,"영등포구",15410.0594855632,"토요일",0.08,1233
2023-05-27,20,"마포구",16818.5935785289,"토요일",0.08,1345
2023-05-27,20,"서대문구",11063.7544213062,"토요일",0.09,996
2023-05-27,20,"용산구",8527.15274048275,"토요일",0.08,682
2023-05-27,20,"은평구",9752.64055912745,"토요일",0.09,878
2023-05-27,20,"종로구",6162.93204485256,"토요일",0.08,493
2023-05-27,20,"중구",5853.76512339643,"토요일",0.08,468
2023-05-28,20,"강남구",24635.4317653067,"일요일",0.08,1971
2023-05-28,20,"서초구",13811.3020973462,"일요일",0.07,967
2023-05-28,20,"강동구",9414.57982326978,"일요일",0.08,753
2023-05-28,20,"송파구",22011.8801341735,"일요일",0.08,1761
2023-05-28,20,"강북구",6282.16943519968,"일요일",0.09,565
2023-05-28,20,"광진구",9711.180535742,"일요일",0.08,777
2023-05-28,20,"노원구",9633.04272042526,"일요일",0.08,771
2023-05-28,20,"도봉구",5490.74129059662,"일요일",0.09,494
2023-05-28,20,"동대문구",10776.7623196008,"일요일",0.08,862
2023-05-28,20,"성동구",9496.9689215041,"일요일",0.08,760
2023-05-28,20,"성북구",12338.5632209077,"일요일",0.08,987
2023-05-28,20,"중랑구",7671.9288298711,"일요일",0.1,767
2023-05-28,20,"강서구",16919.3168604396,"일요일",0.09,1523
2023-05-28,20,"관악구",23734.6848794234,"일요일",0.09,2136
2023-05-28,20,"구로구",9460.92317258381,"일요일",0.08,757
2023-05-28,20,"금천구",7706.92341899849,"일요일",0.09,694
2023-05-28,20,"동작구",13294.812727213,"일요일",0.08,1064
2023-05-28,20,"양천구",10421.0325776549,"일요일",0.08,834
2023-05-28,20,"영등포구",15480.1490400127,"일요일",0.08,1238
2023-05-28,20,"마포구",16207.2254997571,"일요일",0.09,1459
2023-05-28,20,"서대문구",10624.3852351034,"일요일",0.08,850
2023-05-28,20,"용산구",8242.53739266524,"일요일",0.08,659
2023-05-28,20,"은평구",9483.47418218432,"일요일",0.09,854
2023-05-28,20,"종로구",5832.16281608924,"일요일",0.08,467
2023-05-28,20,"중구",5394.71208704255,"일요일",0.08,432
2023-05-29,20,"강남구",28990.5508923966,"월요일",0.08,2319
2023-05-29,20,"서초구",14815.0854913901,"월요일",0.07,1037
2023-05-29,20,"강동구",8830.34008404208,"월요일",0.09,795
2023-05-29,20,"송파구",21567.9828139283,"월요일",0.08,1725
2023-05-29,20,"강북구",5726.32901913933,"월요일",0.1,573
2023-05-29,20,"광진구",9034.82289429252,"월요일",0.09,813
2023-05-29,20,"노원구",8758.43059155631,"월요일",0.1,876
2023-05-29,20,"도봉구",4863.65989133084,"월요일",0.09,438
2023-05-29,20,"동대문구",9887.68800244103,"월요일",0.09,890
2023-05-29,20,"성동구",9743.0572794403,"월요일",0.08,779
2023-05-29,20,"성북구",11675.5353680449,"월요일",0.08,934
2023-05-29,20,"중랑구",6669.58968093805,"월요일",0.11,734
2023-05-29,20,"강서구",15433.3661879698,"월요일",0.09,1389
2023-05-29,20,"관악구",23251.1471994117,"월요일",0.1,2325
2023-05-29,20,"구로구",8813.59785470142,"월요일",0.1,881
2023-05-29,20,"금천구",7405.98018881109,"월요일",0.1,741
2023-05-29,20,"동작구",12526.3710053865,"월요일",0.09,1127
2023-05-29,20,"양천구",9584.32930594837,"월요일",0.08,767
2023-05-29,20,"영등포구",15301.13526092,"월요일",0.08,1224
2023-05-29,20,"마포구",16002.8507520045,"월요일",0.08,1280
2023-05-29,20,"서대문구",10386.7849626795,"월요일",0.09,935
2023-05-29,20,"용산구",8036.32002904587,"월요일",0.08,643
2023-05-29,20,"은평구",8503.57665527438,"월요일",0.1,850
2023-05-29,20,"종로구",6351.21544249794,"월요일",0.08,508
2023-05-29,20,"중구",6291.39605823882,"월요일",0.09,566
2023-05-30,20,"강남구",21183.5521303358,"화요일",0.08,1695
2023-05-30,20,"서초구",10019.2921281683,"화요일",0.08,802
2023-05-30,20,"강동구",5327.34635050643,"화요일",0.1,533
2023-05-30,20,"송파구",13310.0711625709,"화요일",0.1,1331
2023-05-30,20,"강북구",3503.52984372022,"화요일",0.11,385
2023-05-30,20,"광진구",5576.49484588102,"화요일",0.11,613
2023-05-30,20,"노원구",5496.33338800873,"화요일",0.1,550
2023-05-30,20,"도봉구",2918.64956026584,"화요일",0.09,263
2023-05-30,20,"동대문구",6417.72875667582,"화요일",0.1,642
2023-05-30,20,"성동구",6476.69252255427,"화요일",0.09,583
2023-05-30,20,"성북구",7410.58359059764,"화요일",0.1,741
2023-05-30,20,"중랑구",4062.98326670809,"화요일",0.12,488
2023-05-30,20,"강서구",9534.2107110371,"화요일",0.11,1049
2023-05-30,20,"관악구",14097.7951131477,"화요일",0.11,1551
2023-05-30,20,"구로구",5391.84241040379,"화요일",0.1,539
2023-05-30,20,"금천구",4498.82260860836,"화요일",0.11,495
2023-05-30,20,"동작구",7862.85780070237,"화요일",0.1,786
2023-05-30,20,"양천구",6137.31196346751,"화요일",0.09,552
2023-05-30,20,"영등포구",9608.37528568601,"화요일",0.09,865
2023-05-30,20,"마포구",10453.5293904869,"화요일",0.09,941
2023-05-30,20,"서대문구",6726.7483801633,"화요일",0.1,673
2023-05-30,20,"용산구",5376.67054297394,"화요일",0.09,484
2023-05-30,20,"은평구",5062.67653779596,"화요일",0.11,557
2023-05-30,20,"종로구",4385.87197368763,"화요일",0.07,307
2023-05-30,20,"중구",4540.52438266861,"화요일",0.08,363
2023-05-31,20,"강남구",23688.2238041983,"수요일",0.08,1895
2023-05-31,20,"서초구",11652.3953807991,"수요일",0.07,816
2023-05-31,20,"강동구",6149.13579640315,"수요일",0.11,676
2023-05-31,20,"송파구",15110.5083434729,"수요일",0.1,1511
2023-05-31,20,"강북구",3990.49649359984,"수요일",0.11,439
2023-05-31,20,"광진구",6421.00897135282,"수요일",0.11,706
2023-05-31,20,"노원구",6253.47105807803,"수요일",0.11,688
2023-05-31,20,"도봉구",3404.85896470194,"수요일",0.11,375
2023-05-31,20,"동대문구",7319.7538529809,"수요일",0.1,732
2023-05-31,20,"성동구",7279.44597561246,"수요일",0.09,655
2023-05-31,20,"성북구",8344.08138149101,"수요일",0.1,834
2023-05-31,20,"중랑구",4467.5474353901,"수요일",0.12,536
2023-05-31,20,"강서구",10653.5296742547,"수요일",0.11,1172
2023-05-31,20,"관악구",15634.7962407681,"수요일",0.11,1720
2023-05-31,20,"구로구",6252.67504499471,"수요일",0.11,688
2023-05-31,20,"금천구",5159.10674916375,"수요일",0.12,619
2023-05-31,20,"동작구",8606.90467129079,"수요일",0.1,861
2023-05-31,20,"양천구",6950.30218173497,"수요일",0.1,695
2023-05-31,20,"영등포구",10977.3744352821,"수요일",0.09,988
2023-05-31,20,"마포구",11814.1229748076,"수요일",0.09,1063
2023-05-31,20,"서대문구",7632.95274313808,"수요일",0.1,763
2023-05-31,20,"용산구",5984.78939099197,"수요일",0.1,598
2023-05-31,20,"은평구",5904.04139559083,"수요일",0.12,708
2023-05-31,20,"종로구",4943.94537051937,"수요일",0.07,346
