"reg_date","hour_reg","day_of_reg","pick_rgn2_nm","is_rain","month","week","day_of_reg2","rider_cnt_w_2","rider_cnt_w_3","rider_cnt_w_4","order_cnt_w_2","order_cnt_w_3","order_cnt_w_4","rider_cnt_w_1","order_cnt_w_1","is_holiday","is_holiday2"
2023-05-20,16,"林富","己悼备",0,5,2,"配夸老",162,156,159,283,285,298,175,316,1,0
2023-05-20,17,"林富","己悼备",0,5,2,"配夸老",249,277,282,495,528,556,303,607,1,0
2023-05-20,18,"林富","己悼备",0,5,2,"配夸老",283,322,334,565,631,683,331,694,1,0
2023-05-20,19,"林富","己悼备",0,5,2,"配夸老",272,305,329,505,577,669,351,661,1,0
2023-05-20,20,"林富","己悼备",0,5,2,"配夸老",254,258,259,468,486,471,257,454,1,0
2023-05-20,21,"林富","己悼备",0,5,2,"配夸老",154,173,184,285,318,329,179,328,1,0
2023-05-20,22,"林富","己悼备",0,5,2,"配夸老",128,144,154,228,260,240,148,246,1,0
2023-05-20,23,"林富","己悼备",0,5,2,"配夸老",85,103,96,144,166,164,109,201,1,0
2023-05-20,9,"林富","己合备",0,5,2,"配夸老",56,67,79,82,114,132,91,137,1,0
2023-05-20,10,"林富","己合备",0,5,2,"配夸老",137,151,148,241,296,264,159,274,1,0
2023-05-20,11,"林富","己合备",0,5,2,"配夸老",283,284,299,575,648,606,334,697,1,0
2023-05-20,12,"林富","己合备",0,5,2,"配夸老",301,345,357,639,663,673,356,738,1,0
2023-05-20,13,"林富","己合备",0,5,2,"配夸老",276,291,278,500,554,523,327,633,1,0
2023-05-20,14,"林富","己合备",0,5,2,"配夸老",213,255,212,409,498,418,252,480,1,0
2023-05-20,15,"林富","己合备",0,5,2,"配夸老",188,203,198,330,368,363,216,396,1,0
2023-05-20,16,"林富","己合备",0,5,2,"配夸老",231,231,203,432,436,377,238,483,1,0
2023-05-20,17,"林富","己合备",0,5,2,"配夸老",314,371,355,671,693,669,372,772,1,0
2023-05-20,18,"林富","己合备",0,5,2,"配夸老",397,412,460,881,901,936,481,1024,1,0
2023-05-20,19,"林富","己合备",0,5,2,"配夸老",401,436,452,848,951,848,445,914,1,0
2023-05-20,20,"林富","己合备",0,5,2,"配夸老",341,325,338,659,647,604,377,737,1,0
2023-05-20,21,"林富","己合备",0,5,2,"配夸老",234,244,256,484,493,477,267,554,1,0
2023-05-20,22,"林富","己合备",0,5,2,"配夸老",168,178,160,311,349,316,218,417,1,0
2023-05-20,23,"林富","己合备",0,5,2,"配夸老",109,124,126,176,211,225,166,289,1,0
2023-05-20,9,"林富","价颇备",0,5,2,"配夸老",133,179,165,277,402,374,176,387,1,0
2023-05-20,10,"林富","价颇备",0,5,2,"配夸老",253,322,317,574,778,744,335,721,1,0
2023-05-20,11,"林富","价颇备",0,5,2,"配夸老",492,531,547,1407,1577,1557,577,1612,1,0
2023-05-20,12,"林富","价颇备",0,5,2,"配夸老",544,594,591,1493,1791,1614,634,1699,1,0
2023-05-20,13,"林富","价颇备",0,5,2,"配夸老",535,614,531,1265,1511,1324,573,1319,1,0
2023-05-20,14,"林富","价颇备",0,5,2,"配夸老",404,475,401,1084,1159,1006,440,1110,1,0
2023-05-20,15,"林富","价颇备",0,5,2,"配夸老",381,420,372,861,1023,849,386,938,1,0
2023-05-20,16,"林富","价颇备",0,5,2,"配夸老",451,469,391,1050,1172,932,493,1147,1,0
2023-05-20,17,"林富","价颇备",0,5,2,"配夸老",634,685,675,1511,1804,1725,711,1787,1,0
2023-05-20,18,"林富","价颇备",0,5,2,"配夸老",735,768,790,1894,2255,2161,838,2345,1,0
2023-05-20,19,"林富","价颇备",0,5,2,"配夸老",766,779,787,1903,2065,2038,821,2121,1,0
2023-05-20,20,"林富","价颇备",0,5,2,"配夸老",554,631,643,1501,1610,1521,666,1633,1,0
2023-05-20,21,"林富","价颇备",0,5,2,"配夸老",435,466,438,1196,1213,1090,472,1221,1,0
2023-05-20,22,"林富","价颇备",0,5,2,"配夸老",361,361,350,857,947,870,396,987,1,0
2023-05-20,23,"林富","价颇备",0,5,2,"配夸老",225,254,236,588,634,566,271,675,1,0
2023-05-20,9,"林富","剧玫备",0,5,2,"配夸老",39,57,52,68,88,73,57,89,1,0
2023-05-20,10,"林富","剧玫备",0,5,2,"配夸老",117,128,128,204,234,195,130,224,1,0
2023-05-20,11,"林富","剧玫备",0,5,2,"配夸老",246,280,236,490,567,447,260,528,1,0
2023-05-20,12,"林富","剧玫备",0,5,2,"配夸老",268,312,290,559,618,568,309,593,1,0
2023-05-20,13,"林富","剧玫备",0,5,2,"配夸老",229,292,254,397,540,483,258,477,1,0
2023-05-20,14,"林富","剧玫备",0,5,2,"配夸老",202,242,202,322,419,364,206,366,1,0
2023-05-20,15,"林富","剧玫备",0,5,2,"配夸老",170,186,162,312,330,282,185,310,1,0
2023-05-20,16,"林富","剧玫备",0,5,2,"配夸老",216,228,200,376,406,339,226,399,1,0
2023-05-20,17,"林富","剧玫备",0,5,2,"配夸老",321,344,324,661,699,615,344,701,1,0
2023-05-20,18,"林富","剧玫备",0,5,2,"配夸老",390,430,415,771,892,843,417,869,1,0
2023-05-20,19,"林富","剧玫备",0,5,2,"配夸老",360,405,400,669,788,731,403,783,1,0
2023-05-20,20,"林富","剧玫备",0,5,2,"配夸老",284,277,277,556,494,448,302,562,1,0
2023-05-20,21,"林富","剧玫备",0,5,2,"配夸老",195,218,187,339,389,325,240,412,1,0
2023-05-20,22,"林富","剧玫备",0,5,2,"配夸老",135,157,138,215,257,251,169,297,1,0
2023-05-20,23,"林富","剧玫备",0,5,2,"配夸老",107,84,79,166,112,119,106,167,1,0
2023-05-20,9,"林富","康殿器备",0,5,2,"配夸老",84,99,128,169,218,245,102,214,1,0
2023-05-20,10,"林富","康殿器备",0,5,2,"配夸老",191,194,233,410,449,491,211,463,1,0
2023-05-20,11,"林富","康殿器备",0,5,2,"配夸老",299,351,376,794,931,910,358,894,1,0
2023-05-20,12,"林富","康殿器备",0,5,2,"配夸老",321,377,411,817,890,965,402,1004,1,0
2023-05-20,13,"林富","康殿器备",0,5,2,"配夸老",308,376,397,689,736,846,411,893,1,0
2023-05-20,14,"林富","康殿器备",0,5,2,"配夸老",278,289,304,576,658,639,323,729,1,0
2023-05-20,15,"林富","康殿器备",0,5,2,"配夸老",227,242,230,477,517,454,249,534,1,0
2023-05-20,16,"林富","康殿器备",0,5,2,"配夸老",246,260,310,516,523,614,311,664,1,0
2023-05-20,17,"林富","康殿器备",0,5,2,"配夸老",366,363,447,909,878,1007,478,1080,1,0
2023-05-20,18,"林富","康殿器备",0,5,2,"配夸老",427,478,532,1065,1289,1302,549,1355,1,0
2023-05-20,19,"林富","康殿器备",0,5,2,"配夸老",426,482,518,992,1134,1225,524,1259,1,0
2023-05-20,20,"林富","康殿器备",0,5,2,"配夸老",346,418,444,826,838,921,410,960,1,0
2023-05-20,21,"林富","康殿器备",0,5,2,"配夸老",264,282,318,618,662,683,325,743,1,0
2023-05-20,22,"林富","康殿器备",0,5,2,"配夸老",212,235,249,421,508,536,248,537,1,0
2023-05-20,23,"林富","康殿器备",0,5,2,"配夸老",155,156,156,324,297,299,189,369,1,0
2023-05-20,9,"林富","侩魂备",0,5,2,"配夸老",37,39,51,75,77,86,52,86,1,0
2023-05-20,10,"林富","侩魂备",0,5,2,"配夸老",80,83,98,135,165,164,110,170,1,0
2023-05-20,11,"林富","侩魂备",0,5,2,"配夸老",165,174,206,361,412,389,194,387,1,0
2023-05-20,12,"林富","侩魂备",0,5,2,"配夸老",191,222,212,449,463,432,227,498,1,0
2023-05-20,13,"林富","侩魂备",0,5,2,"配夸老",168,203,161,351,376,356,184,375,1,0
2023-05-20,14,"林富","侩魂备",0,5,2,"配夸老",160,172,138,298,313,282,158,309,1,0
2023-05-20,15,"林富","侩魂备",0,5,2,"配夸老",160,122,132,269,238,206,150,272,1,0
2023-05-20,16,"林富","侩魂备",0,5,2,"配夸老",153,145,150,277,266,281,172,309,1,0
2023-05-20,17,"林富","侩魂备",0,5,2,"配夸老",215,241,252,446,493,499,248,491,1,0
2023-05-20,18,"林富","侩魂备",0,5,2,"配夸老",264,278,297,546,603,581,295,637,1,0
2023-05-20,19,"林富","侩魂备",0,5,2,"配夸老",275,268,301,515,555,562,299,583,1,0
2023-05-20,20,"林富","侩魂备",0,5,2,"配夸老",206,221,221,377,423,426,209,397,1,0
2023-05-20,21,"林富","侩魂备",0,5,2,"配夸老",141,151,139,304,294,289,167,371,1,0
2023-05-20,22,"林富","侩魂备",0,5,2,"配夸老",119,121,130,230,242,252,134,252,1,0
2023-05-20,23,"林富","侩魂备",0,5,2,"配夸老",88,91,85,147,162,146,96,152,1,0
2023-05-20,9,"林富","篮乞备",0,5,2,"配夸老",45,55,67,96,104,129,52,91,1,0
2023-05-20,10,"林富","篮乞备",0,5,2,"配夸老",94,114,112,211,233,231,129,269,1,0
2023-05-20,11,"林富","篮乞备",0,5,2,"配夸老",207,183,229,550,466,517,245,634,1,0
2023-05-20,12,"林富","篮乞备",0,5,2,"配夸老",243,219,233,616,556,541,260,640,1,0
2023-05-20,13,"林富","篮乞备",0,5,2,"配夸老",225,231,196,524,547,485,228,573,1,0
2023-05-20,14,"林富","篮乞备",0,5,2,"配夸老",197,196,178,442,416,378,189,458,1,0
2023-05-20,15,"林富","篮乞备",0,5,2,"配夸老",176,168,158,403,388,339,180,404,1,0
2023-05-20,16,"林富","篮乞备",0,5,2,"配夸老",197,181,163,439,412,333,219,479,1,0
2023-05-20,17,"林富","篮乞备",0,5,2,"配夸老",283,289,284,681,651,665,342,795,1,0
2023-05-20,18,"林富","篮乞备",0,5,2,"配夸老",335,350,380,816,947,921,403,1066,1,0
2023-05-20,19,"林富","篮乞备",0,5,2,"配夸老",329,334,339,793,900,834,393,1027,1,0
2023-05-20,20,"林富","篮乞备",0,5,2,"配夸老",302,294,311,695,698,685,330,803,1,0
2023-05-20,21,"林富","篮乞备",0,5,2,"配夸老",220,213,193,583,495,499,229,631,1,0
2023-05-20,22,"林富","篮乞备",0,5,2,"配夸老",168,163,158,407,407,398,199,478,1,0
2023-05-20,23,"林富","篮乞备",0,5,2,"配夸老",133,116,111,270,265,248,146,355,1,0
2023-05-20,9,"林富","辆肺备",0,5,2,"配夸老",22,26,35,34,38,46,34,49,1,0
2023-05-20,10,"林富","辆肺备",0,5,2,"配夸老",70,72,68,91,103,90,75,100,1,0
2023-05-20,11,"林富","辆肺备",0,5,2,"配夸老",127,135,138,226,254,222,159,277,1,0
2023-05-20,12,"林富","辆肺备",0,5,2,"配夸老",137,132,129,232,218,232,149,235,1,0
2023-05-20,13,"林富","辆肺备",0,5,2,"配夸老",118,104,105,175,167,153,119,201,1,0
2023-05-20,14,"林富","辆肺备",0,5,2,"配夸老",97,102,84,151,154,125,94,154,1,0
2023-05-20,15,"林富","辆肺备",0,5,2,"配夸老",81,82,74,136,114,120,79,120,1,0
2023-05-20,16,"林富","辆肺备",0,5,2,"配夸老",78,99,83,130,160,124,112,158,1,0
2023-05-20,17,"林富","辆肺备",0,5,2,"配夸老",134,144,131,193,226,207,149,241,1,0
2023-05-20,18,"林富","辆肺备",0,5,2,"配夸老",161,165,168,249,269,274,190,297,1,0
2023-05-20,19,"林富","辆肺备",0,5,2,"配夸老",153,140,155,223,253,243,173,275,1,0
2023-05-20,20,"林富","辆肺备",0,5,2,"配夸老",128,121,127,192,176,182,131,191,1,0
2023-05-20,21,"林富","辆肺备",0,5,2,"配夸老",83,99,80,128,149,114,102,159,1,0
2023-05-20,22,"林富","辆肺备",0,5,2,"配夸老",66,74,61,101,109,86,76,109,1,0
2023-05-20,23,"林富","辆肺备",0,5,2,"配夸老",48,43,54,63,58,72,68,88,1,0
2023-05-20,9,"林富","吝备",0,5,2,"配夸老",26,34,33,45,46,44,32,42,1,0
2023-05-20,10,"林富","吝备",0,5,2,"配夸老",72,78,62,99,109,87,82,116,1,0
2023-05-20,11,"林富","吝备",0,5,2,"配夸老",118,125,135,193,218,201,141,223,1,0
2023-05-20,12,"林富","吝备",0,5,2,"配夸老",128,131,122,198,216,193,136,193,1,0
2023-05-20,13,"林富","吝备",0,5,2,"配夸老",91,119,113,141,193,171,114,163,1,0
2023-05-20,14,"林富","吝备",0,5,2,"配夸老",87,83,71,132,134,115,82,127,1,0
2023-05-20,15,"林富","吝备",0,5,2,"配夸老",81,81,69,123,121,96,80,124,1,0
2023-05-20,16,"林富","吝备",0,5,2,"配夸老",102,88,81,160,139,127,100,146,1,0
2023-05-20,17,"林富","吝备",0,5,2,"配夸老",148,132,124,223,208,201,137,198,1,0
2023-05-20,18,"林富","吝备",0,5,2,"配夸老",167,167,151,274,271,238,170,271,1,0
2023-05-20,19,"林富","吝备",0,5,2,"配夸老",159,172,153,222,257,237,161,279,1,0
2023-05-20,20,"林富","吝备",0,5,2,"配夸老",129,123,138,204,196,194,139,226,1,0
2023-05-20,21,"林富","吝备",0,5,2,"配夸老",103,96,94,162,138,150,112,162,1,0
2023-05-20,22,"林富","吝备",0,5,2,"配夸老",68,78,68,100,111,101,96,147,1,0
2023-05-20,23,"林富","吝备",0,5,2,"配夸老",57,54,51,81,81,71,56,81,1,0
2023-05-20,9,"林富","吝尔备",0,5,2,"配夸老",31,43,41,62,78,66,41,70,1,0
2023-05-20,10,"林富","吝尔备",0,5,2,"配夸老",85,87,91,141,185,157,95,185,1,0
2023-05-20,11,"林富","吝尔备",0,5,2,"配夸老",171,165,159,395,397,348,213,472,1,0
2023-05-20,12,"林富","吝尔备",0,5,2,"配夸老",198,201,179,437,484,368,235,544,1,0
2023-05-20,13,"林富","吝尔备",0,5,2,"配夸老",173,181,161,410,414,317,193,427,1,0
2023-05-20,14,"林富","吝尔备",0,5,2,"配夸老",145,154,132,301,303,261,174,362,1,0
2023-05-20,15,"林富","吝尔备",0,5,2,"配夸老",121,130,106,253,253,228,152,307,1,0
2023-05-20,16,"林富","吝尔备",0,5,2,"配夸老",152,150,117,341,308,242,161,347,1,0
2023-05-20,17,"林富","吝尔备",0,5,2,"配夸老",234,212,216,494,508,458,242,530,1,0
2023-05-20,18,"林富","吝尔备",0,5,2,"配夸老",265,258,263,623,621,583,313,721,1,0
2023-05-20,19,"林富","吝尔备",0,5,2,"配夸老",250,272,285,580,636,616,312,730,1,0
2023-05-20,20,"林富","吝尔备",0,5,2,"配夸老",236,220,227,568,471,480,258,588,1,0
2023-05-20,21,"林富","吝尔备",0,5,2,"配夸老",195,178,187,446,448,374,218,520,1,0
2023-05-20,22,"林富","吝尔备",0,5,2,"配夸老",117,136,134,290,290,298,177,417,1,0
2023-05-20,23,"林富","吝尔备",0,5,2,"配夸老",87,79,86,190,171,161,124,262,1,0
2023-05-21,9,"林富","碍巢备",0,5,2,"老夸老",182,203,198,404,452,461,232,541,1,0
2023-05-21,10,"林富","碍巢备",0,5,2,"老夸老",337,381,398,668,779,884,433,903,1,0
2023-05-21,11,"林富","碍巢备",0,5,2,"老夸老",622,659,631,1439,1546,1558,740,1842,1,0
2023-05-21,12,"林富","碍巢备",0,5,2,"老夸老",685,701,699,1610,1667,1786,764,2035,1,0
2023-05-21,13,"林富","碍巢备",0,5,2,"老夸老",608,600,621,1445,1448,1594,733,1778,1,0
2023-05-21,14,"林富","碍巢备",0,5,2,"老夸老",483,502,506,1177,1202,1217,561,1349,1,0
2023-05-21,15,"林富","碍巢备",0,5,2,"老夸老",436,429,486,976,1004,1046,565,1300,1,0
2023-05-21,16,"林富","碍巢备",0,5,2,"老夸老",488,486,540,1165,1137,1224,587,1347,1,0
2023-05-21,17,"林富","碍巢备",0,5,2,"老夸老",694,717,741,1629,1720,1831,809,1937,1,0
2023-05-21,18,"林富","碍巢备",0,5,2,"老夸老",828,835,840,2076,2088,2288,926,2453,1,0
2023-05-21,19,"林富","碍巢备",0,5,2,"老夸老",818,797,846,1910,1865,1920,961,2215,1,0
2023-05-21,20,"林富","碍巢备",0,5,2,"老夸老",598,625,592,1519,1569,1376,752,1741,1,0
2023-05-21,21,"林富","碍巢备",0,5,2,"老夸老",462,521,456,1030,1256,1167,541,1335,1,0
2023-05-21,22,"林富","碍巢备",0,5,2,"老夸老",385,451,398,881,1005,942,451,1023,1,0
2023-05-21,23,"林富","碍巢备",0,5,2,"老夸老",283,312,281,690,790,649,318,747,1,0
2023-05-21,9,"林富","碍悼备",0,5,2,"老夸老",49,65,65,106,142,132,66,167,1,0
2023-05-21,10,"林富","碍悼备",0,5,2,"老夸老",105,144,133,240,319,320,142,345,1,0
2023-05-21,11,"林富","碍悼备",0,5,2,"老夸老",200,241,231,585,658,702,245,706,1,0
2023-05-21,12,"林富","碍悼备",0,5,2,"老夸老",240,251,269,696,657,809,294,851,1,0
2023-05-21,13,"林富","碍悼备",0,5,2,"老夸老",233,242,270,591,608,635,262,702,1,0
2023-05-21,14,"林富","碍悼备",0,5,2,"老夸老",178,177,199,462,482,505,208,554,1,0
2023-05-21,15,"林富","碍悼备",0,5,2,"老夸老",184,147,188,433,340,428,201,487,1,0
2023-05-21,16,"林富","碍悼备",0,5,2,"老夸老",198,177,215,463,445,567,218,534,1,0
2023-05-21,17,"林富","碍悼备",0,5,2,"老夸老",271,280,299,760,713,854,307,875,1,0
2023-05-21,18,"林富","碍悼备",0,5,2,"老夸老",327,337,368,933,965,1066,390,1126,1,0
2023-05-21,19,"林富","碍悼备",0,5,2,"老夸老",314,329,356,829,778,910,382,985,1,0
2023-05-21,20,"林富","碍悼备",0,5,2,"老夸老",235,234,248,615,630,606,305,738,1,0
2023-05-21,21,"林富","碍悼备",0,5,2,"老夸老",167,191,178,401,545,449,188,484,1,0
2023-05-21,22,"林富","碍悼备",0,5,2,"老夸老",116,154,131,282,346,328,141,354,1,0
2023-05-21,23,"林富","碍悼备",0,5,2,"老夸老",81,99,86,201,245,185,93,204,1,0
2023-05-21,9,"林富","碍合备",0,5,2,"老夸老",32,40,42,54,53,59,56,96,1,0
2023-05-21,10,"林富","碍合备",0,5,2,"老夸老",90,90,86,156,152,150,113,184,1,0
2023-05-21,11,"林富","碍合备",0,5,2,"老夸老",155,174,162,292,338,305,216,406,1,0
2023-05-21,12,"林富","碍合备",0,5,2,"老夸老",190,185,209,401,331,391,240,467,1,0
2023-05-21,13,"林富","碍合备",0,5,2,"老夸老",175,174,181,345,310,373,217,464,1,0
2023-05-21,14,"林富","碍合备",0,5,2,"老夸老",143,141,146,265,267,277,190,373,1,0
2023-05-21,15,"林富","碍合备",0,5,2,"老夸老",127,122,144,239,224,241,170,335,1,0
2023-05-21,16,"林富","碍合备",0,5,2,"老夸老",149,156,152,297,264,269,190,377,1,0
2023-05-21,17,"林富","碍合备",0,5,2,"老夸老",205,208,215,409,395,421,275,526,1,0
2023-05-21,18,"林富","碍合备",0,5,2,"老夸老",254,247,284,520,470,578,298,650,1,0
2023-05-21,19,"林富","碍合备",0,5,2,"老夸老",252,254,250,495,488,483,303,590,1,0
2023-05-21,20,"林富","碍合备",0,5,2,"老夸老",191,208,217,384,402,384,231,480,1,0
2023-05-21,21,"林富","碍合备",0,5,2,"老夸老",151,163,154,313,325,306,184,376,1,0
2023-05-21,22,"林富","碍合备",0,5,2,"老夸老",96,118,107,204,211,197,115,242,1,0
2023-05-21,23,"林富","碍合备",0,5,2,"老夸老",64,79,55,128,141,106,82,160,1,0
2023-05-21,9,"林富","碍辑备",0,5,2,"老夸老",110,117,115,217,221,218,134,259,1,0
2023-05-21,10,"林富","碍辑备",0,5,2,"老夸老",203,234,229,454,519,477,259,584,1,0
2023-05-21,11,"林富","碍辑备",0,5,2,"老夸老",400,406,385,995,1022,978,449,1224,1,0
2023-05-21,12,"林富","碍辑备",0,5,2,"老夸老",442,455,419,1213,1194,1109,516,1416,1,0
2023-05-21,13,"林富","碍辑备",0,5,2,"老夸老",425,428,397,1027,1001,916,496,1163,1,0
2023-05-21,14,"林富","碍辑备",0,5,2,"老夸老",332,337,330,823,771,784,408,940,1,0
2023-05-21,15,"林富","碍辑备",0,5,2,"老夸老",308,291,281,690,654,604,365,752,1,0
2023-05-21,16,"林富","碍辑备",0,5,2,"老夸老",349,353,348,800,741,684,430,980,1,0
2023-05-21,17,"林富","碍辑备",0,5,2,"老夸老",471,521,508,1249,1236,1272,573,1495,1,0
2023-05-21,18,"林富","碍辑备",0,5,2,"老夸老",574,606,588,1564,1617,1597,660,1932,1,0
2023-05-21,19,"林富","碍辑备",0,5,2,"老夸老",576,576,550,1497,1419,1312,682,1775,1,0
2023-05-21,20,"林富","碍辑备",0,5,2,"老夸老",476,484,436,1195,1207,991,563,1329,1,0
2023-05-21,21,"林富","碍辑备",0,5,2,"老夸老",327,404,303,766,892,722,377,884,1,0
2023-05-21,22,"林富","碍辑备",0,5,2,"老夸老",245,295,219,552,640,478,271,600,1,0
2023-05-21,23,"林富","碍辑备",0,5,2,"老夸老",159,198,142,314,428,235,163,390,1,0
2023-05-21,9,"林富","包厩备",0,5,2,"老夸老",119,142,161,279,344,355,149,394,1,0
2023-05-21,10,"林富","包厩备",0,5,2,"老夸老",227,285,306,547,672,664,315,779,1,0
2023-05-21,11,"林富","包厩备",0,5,2,"老夸老",467,542,608,1227,1392,1645,560,1584,1,0
2023-05-21,12,"林富","包厩备",0,5,2,"老夸老",552,612,646,1497,1561,1639,658,1822,1,0
2023-05-21,13,"林富","包厩备",0,5,2,"老夸老",498,544,638,1304,1320,1533,619,1621,1,0
2023-05-21,14,"林富","包厩备",0,5,2,"老夸老",473,452,541,1170,1156,1248,536,1419,1,0
2023-05-21,15,"林富","包厩备",0,5,2,"老夸老",448,388,519,1090,944,1155,483,1178,1,0
2023-05-21,16,"林富","包厩备",0,5,2,"老夸老",459,463,548,1098,1055,1185,531,1272,1,0
2023-05-21,17,"林富","包厩备",0,5,2,"老夸老",609,632,737,1579,1523,1884,684,1843,1,0
2023-05-21,18,"林富","包厩备",0,5,2,"老夸老",722,754,865,1866,1953,2167,844,2239,1,0
2023-05-21,19,"林富","包厩备",0,5,2,"老夸老",716,741,855,1818,1816,1915,808,2090,1,0
2023-05-21,20,"林富","包厩备",0,5,2,"老夸老",643,646,702,1622,1650,1597,696,1787,1,0
2023-05-21,21,"林富","包厩备",0,5,2,"老夸老",505,546,555,1225,1468,1264,549,1369,1,0
2023-05-21,22,"林富","包厩备",0,5,2,"老夸老",351,459,403,846,1050,930,401,1002,1,0
2023-05-21,23,"林富","包厩备",0,5,2,"老夸老",286,358,296,700,816,670,326,745,1,0
2023-05-21,9,"林富","堡柳备",0,5,2,"老夸老",46,61,57,106,128,112,68,144,1,0
2023-05-21,10,"林富","堡柳备",0,5,2,"老夸老",108,124,110,220,239,240,147,334,1,0
2023-05-21,11,"林富","堡柳备",0,5,2,"老夸老",217,203,237,534,489,588,268,760,1,0
2023-05-21,12,"林富","堡柳备",0,5,2,"老夸老",258,250,269,658,649,671,329,873,1,0
2023-05-21,13,"林富","堡柳备",0,5,2,"老夸老",244,254,247,600,609,604,294,674,1,0
2023-05-21,14,"林富","堡柳备",0,5,2,"老夸老",190,211,199,457,502,485,234,554,1,0
2023-05-21,15,"林富","堡柳备",0,5,2,"老夸老",181,187,170,420,386,384,229,533,1,0
2023-05-21,16,"林富","堡柳备",0,5,2,"老夸老",192,198,223,467,460,522,245,546,1,0
2023-05-21,17,"林富","堡柳备",0,5,2,"老夸老",273,286,284,668,654,701,349,897,1,0
2023-05-21,18,"林富","堡柳备",0,5,2,"老夸老",346,330,327,852,825,906,406,1142,1,0
2023-05-21,19,"林富","堡柳备",0,5,2,"老夸老",331,317,328,852,728,743,385,1017,1,0
2023-05-21,20,"林富","堡柳备",0,5,2,"老夸老",267,246,254,653,580,591,328,767,1,0
2023-05-21,21,"林富","堡柳备",0,5,2,"老夸老",197,182,172,503,478,444,210,514,1,0
2023-05-21,22,"林富","堡柳备",0,5,2,"老夸老",152,149,142,312,315,304,152,344,1,0
2023-05-21,23,"林富","堡柳备",0,5,2,"老夸老",88,92,88,204,209,198,95,224,1,0
2023-05-21,9,"林富","备肺备",0,5,2,"老夸老",40,38,44,55,56,64,48,78,1,0
2023-05-21,10,"林富","备肺备",0,5,2,"老夸老",109,107,125,149,157,188,142,218,1,0
2023-05-21,11,"林富","备肺备",0,5,2,"老夸老",211,229,243,364,377,455,255,474,1,0
2023-05-21,12,"林富","备肺备",0,5,2,"老夸老",253,260,278,442,445,485,274,483,1,0
2023-05-21,13,"林富","备肺备",0,5,2,"老夸老",230,231,243,404,364,407,239,402,1,0
2023-05-21,14,"林富","备肺备",0,5,2,"老夸老",185,185,196,314,316,358,211,359,1,0
2023-05-21,15,"林富","备肺备",0,5,2,"老夸老",159,168,160,261,284,269,185,314,1,0
2023-05-21,16,"林富","备肺备",0,5,2,"老夸老",175,186,203,296,312,345,236,383,1,0
2023-05-21,17,"林富","备肺备",0,5,2,"老夸老",310,293,324,590,517,607,337,597,1,0
2023-05-21,18,"林富","备肺备",0,5,2,"老夸老",339,347,388,642,655,764,389,761,1,0
2023-05-21,19,"林富","备肺备",0,5,2,"老夸老",298,346,354,534,575,631,392,733,1,0
2023-05-21,20,"林富","备肺备",0,5,2,"老夸老",239,261,248,412,418,409,281,504,1,0
2023-05-21,21,"林富","备肺备",0,5,2,"老夸老",138,190,169,242,313,298,198,358,1,0
2023-05-21,22,"林富","备肺备",0,5,2,"老夸老",112,152,106,196,252,189,119,189,1,0
2023-05-21,23,"林富","备肺备",0,5,2,"老夸老",59,85,61,87,140,86,72,116,1,0
2023-05-21,9,"林富","陛玫备",0,5,2,"老夸老",35,48,44,52,80,71,41,66,1,0
2023-05-21,10,"林富","陛玫备",0,5,2,"老夸老",81,108,112,130,192,181,112,190,1,0
2023-05-21,11,"林富","陛玫备",0,5,2,"老夸老",167,179,187,309,329,426,202,408,1,0
2023-05-21,12,"林富","陛玫备",0,5,2,"老夸老",185,211,199,377,380,424,213,467,1,0
2023-05-21,13,"林富","陛玫备",0,5,2,"老夸老",179,178,196,328,313,390,192,381,1,0
2023-05-21,14,"林富","陛玫备",0,5,2,"老夸老",148,146,146,290,265,298,168,312,1,0
2023-05-21,15,"林富","陛玫备",0,5,2,"老夸老",139,132,133,249,233,264,146,295,1,0
2023-05-21,16,"林富","陛玫备",0,5,2,"老夸老",159,146,160,305,264,316,183,347,1,0
2023-05-21,17,"林富","陛玫备",0,5,2,"老夸老",204,220,217,427,403,468,224,467,1,0
2023-05-21,18,"林富","陛玫备",0,5,2,"老夸老",235,245,256,539,505,635,256,605,1,0
2023-05-21,19,"林富","陛玫备",0,5,2,"老夸老",259,239,270,542,461,556,262,546,1,0
2023-05-21,20,"林富","陛玫备",0,5,2,"老夸老",187,169,193,402,371,377,234,473,1,0
2023-05-21,21,"林富","陛玫备",0,5,2,"老夸老",126,124,138,236,251,266,166,302,1,0
2023-05-21,22,"林富","陛玫备",0,5,2,"老夸老",88,94,95,171,159,180,113,240,1,0
2023-05-21,23,"林富","陛玫备",0,5,2,"老夸老",65,64,80,116,124,129,70,129,1,0
2023-05-21,9,"林富","畴盔备",0,5,2,"老夸老",37,47,58,70,71,86,56,91,1,0
2023-05-21,10,"林富","畴盔备",0,5,2,"老夸老",107,128,130,203,218,225,148,267,1,0
2023-05-21,11,"林富","畴盔备",0,5,2,"老夸老",250,247,268,558,524,558,299,670,1,0
2023-05-21,12,"林富","畴盔备",0,5,2,"老夸老",288,315,321,631,666,691,349,786,1,0
2023-05-21,13,"林富","畴盔备",0,5,2,"老夸老",271,272,287,555,538,597,322,697,1,0
2023-05-21,14,"林富","畴盔备",0,5,2,"老夸老",216,208,221,456,388,433,256,562,1,0
2023-05-21,15,"林富","畴盔备",0,5,2,"老夸老",191,204,193,376,401,390,220,449,1,0
