"pick_rgn2_nm","day_of_reg","hour_reg","is_rain","is_holiday","most_rf_x","percent_rf"
"양천구","일요일",15,0,1,"1",58.8235294117647
"양천구","일요일",15,1,1,"1",50
"양천구","일요일",16,0,1,"1",38.8888888888889
"양천구","일요일",16,1,1,"0.9",100
"양천구","일요일",17,0,1,"0.9",38.8888888888889
"양천구","일요일",17,1,1,"1",100
"양천구","일요일",18,0,1,"1",66.6666666666667
"양천구","일요일",18,1,1,"1",100
"양천구","일요일",19,0,1,"1",55.5555555555556
"양천구","일요일",19,1,1,"1",100
"양천구","일요일",20,0,1,"1.1",50
"양천구","일요일",20,1,1,"0.8",100
"양천구","일요일",21,0,1,"1",47.0588235294118
"양천구","일요일",21,1,1,"1",100
"양천구","일요일",22,0,1,"1",55.5555555555556
"양천구","일요일",22,1,1,"0.8",100
"양천구","일요일",23,0,1,"1",33.3333333333333
"양천구","일요일",23,1,1,"1.2",100
"양천구","토요일",9,0,1,"1",28.5714285714286
"양천구","토요일",9,1,1,"1",50
"양천구","토요일",10,0,1,"1",33.3333333333333
"양천구","토요일",10,1,1,"0.9",66.6666666666667
"양천구","토요일",11,0,1,"1",42.8571428571429
"양천구","토요일",11,1,1,"1",50
"양천구","토요일",12,0,1,"1",76.9230769230769
"양천구","토요일",12,1,1,"0.9",40
"양천구","토요일",13,0,1,"1",46.6666666666667
"양천구","토요일",13,1,1,"0.9",50
"양천구","토요일",14,0,1,"1",52.9411764705882
"양천구","토요일",15,0,1,"1",41.1764705882353
"양천구","토요일",15,1,1,"0.8",100
"양천구","토요일",16,0,1,"1.1",38.8888888888889
"양천구","토요일",17,0,1,"1",61.1111111111111
"양천구","토요일",18,0,1,"1",61.1111111111111
"양천구","토요일",19,0,1,"1",66.6666666666667
"양천구","토요일",20,0,1,"1.1",44.4444444444444
"양천구","토요일",21,0,1,"1",44.4444444444444
"양천구","토요일",22,0,1,"1",33.3333333333333
"양천구","토요일",23,0,1,"0.9",44.4444444444444
"양천구","화요일",9,0,0,"1.1",29.4117647058824
"양천구","화요일",9,0,1,"1.2",100
"양천구","화요일",9,1,0,"1",100
"양천구","화요일",10,0,0,"1",52.9411764705882
"양천구","화요일",10,0,1,"0.9",100
"양천구","화요일",10,1,0,"1",100
"양천구","화요일",11,0,0,"1",37.5
"양천구","화요일",11,0,1,"1.1",100
"양천구","화요일",11,1,0,"0.8",50
"양천구","화요일",12,0,0,"1.1",41.1764705882353
"양천구","화요일",12,0,1,"1.1",100
"양천구","화요일",12,1,0,"0.8",100
"양천구","화요일",13,0,0,"1",29.4117647058824
"양천구","화요일",13,0,1,"0.9",100
"양천구","화요일",13,1,0,"1",100
"양천구","화요일",14,0,0,"0.9",31.25
"양천구","화요일",14,0,1,"1",100
"양천구","화요일",14,1,0,"0.7",50
"양천구","화요일",15,0,0,"1",50
"양천구","화요일",15,0,1,"1",100
"양천구","화요일",16,0,0,"0.9",38.8888888888889
"양천구","화요일",16,0,1,"1.1",100
"양천구","화요일",17,0,0,"1",44.4444444444444
"양천구","화요일",17,0,1,"1",100
"양천구","화요일",18,0,0,"1",50
"양천구","화요일",18,0,1,"1.1",100
"양천구","화요일",19,0,0,"1",50
"양천구","화요일",19,0,1,"1",100
"양천구","화요일",20,0,0,"1",44.4444444444444
"양천구","화요일",20,0,1,"1",100
"양천구","화요일",21,0,0,"1.1",35.2941176470588
"양천구","화요일",21,0,1,"0.9",100
"양천구","화요일",21,1,0,"0.9",100
"양천구","화요일",22,0,0,"0.9",35.2941176470588
"양천구","화요일",22,0,1,"0.9",100
"양천구","화요일",22,1,0,"0.9",100
"양천구","화요일",23,0,0,"1",41.1764705882353
"양천구","화요일",23,0,1,"0.9",100
"양천구","화요일",23,1,0,"1",100
"영등포구","금요일",9,0,0,"0.9",35.7142857142857
"영등포구","금요일",9,1,0,"1.1",100
"영등포구","금요일",9,1,1,"1.3",100
"영등포구","금요일",10,0,0,"1",62.5
"영등포구","금요일",11,0,0,"1",43.75
"영등포구","금요일",12,0,0,"1",66.6666666666667
"영등포구","금요일",12,0,1,"1",100
"영등포구","금요일",12,1,0,"0.9",100
"영등포구","금요일",13,0,0,"1",50
"영등포구","금요일",13,0,1,"1",100
"영등포구","금요일",14,0,0,"0.9",41.1764705882353
"영등포구","금요일",15,0,0,"0.9",37.5
"영등포구","금요일",15,1,1,"2",100
"영등포구","금요일",16,0,0,"1.1",29.4117647058824
"영등포구","금요일",17,0,0,"1",52.9411764705882
"영등포구","금요일",17,1,1,"1.3",100
"영등포구","금요일",18,0,0,"1.1",43.75
"영등포구","금요일",18,1,1,"1",100
"영등포구","금요일",19,0,0,"1.1",41.1764705882353
"영등포구","금요일",20,0,0,"1",47.0588235294118
"영등포구","금요일",21,0,0,"1",66.6666666666667
"영등포구","금요일",21,1,0,"1",50
"영등포구","금요일",21,1,1,"1.1",100
"영등포구","금요일",22,0,0,"0.9",31.25
"영등포구","금요일",22,1,1,"1",100
"영등포구","금요일",23,0,0,"0.9",40
"영등포구","금요일",23,1,0,"1.1",50
"영등포구","금요일",23,1,1,"0.9",100
"영등포구","목요일",9,0,0,"1.1",50
"영등포구","목요일",9,1,0,"0.6",100
"영등포구","목요일",10,0,0,"1",64.7058823529412
"영등포구","목요일",10,1,0,"0.6",50
"영등포구","목요일",11,0,0,"1",72.2222222222222
"영등포구","목요일",11,1,0,"0.5",100
"영등포구","목요일",12,0,0,"0.9",35.2941176470588
"영등포구","목요일",12,1,0,"0.6",50
"영등포구","목요일",13,0,0,"1",58.8235294117647
"영등포구","목요일",13,1,0,"0.8",50
"영등포구","목요일",14,0,0,"1",35.2941176470588
"영등포구","목요일",14,1,0,"0.6",50
"영등포구","목요일",15,0,0,"1",66.6666666666667
"영등포구","목요일",15,1,0,"0.9",100
"영등포구","목요일",16,0,0,"1",64.7058823529412
"영등포구","목요일",16,1,0,"0.9",50
"영등포구","목요일",17,0,0,"1",66.6666666666667
"영등포구","목요일",17,1,0,"0.9",100
"영등포구","목요일",18,0,0,"1",61.1111111111111
"영등포구","목요일",18,1,0,"0.7",100
"영등포구","목요일",19,0,0,"1",55.5555555555556
"영등포구","목요일",19,1,0,"0.5",100
"영등포구","목요일",20,0,0,"1",41.1764705882353
"영등포구","목요일",20,1,0,"0.9",50
"영등포구","목요일",21,0,0,"1",50
"영등포구","목요일",21,1,0,"0.7",33.3333333333333
"영등포구","목요일",22,0,0,"1.1",38.8888888888889
"영등포구","목요일",22,1,0,"1",100
"영등포구","목요일",23,0,0,"0.9",33.3333333333333
"영등포구","목요일",23,1,0,"1",100
"영등포구","수요일",9,0,0,"0.9",41.1764705882353
"영등포구","수요일",9,0,1,"1",100
"영등포구","수요일",9,1,0,"1",100
"영등포구","수요일",10,0,0,"1",47.0588235294118
"영등포구","수요일",10,0,1,"1.2",100
"영등포구","수요일",10,1,0,"1",100
"영등포구","수요일",11,0,0,"1",70.5882352941177
"영등포구","수요일",11,0,1,"1.1",100
"영등포구","수요일",11,1,0,"1",100
"영등포구","수요일",12,0,0,"1",52.9411764705882
"영등포구","수요일",12,0,1,"1",100
"영등포구","수요일",12,1,0,"1",100
"영등포구","수요일",13,0,0,"1",47.0588235294118
"영등포구","수요일",13,0,1,"0.9",100
"영등포구","수요일",13,1,0,"0.9",100
"영등포구","수요일",14,0,0,"1",52.9411764705882
"영등포구","수요일",14,0,1,"1",100
"영등포구","수요일",14,1,0,"1.1",100
"영등포구","수요일",15,0,0,"0.9",33.3333333333333
"영등포구","수요일",15,0,1,"1",100
"영등포구","수요일",16,0,0,"0.9",44.4444444444444
"영등포구","수요일",16,0,1,"1",100
"영등포구","수요일",17,0,0,"1",52.9411764705882
"영등포구","수요일",17,0,1,"1",100
"영등포구","수요일",17,1,0,"1",100
"영등포구","수요일",18,0,0,"1.1",44.4444444444444
"영등포구","수요일",18,0,1,"1.2",100
"영등포구","수요일",19,0,0,"1",55.5555555555556
"영등포구","수요일",19,0,1,"1",100
"영등포구","수요일",20,0,0,"1",55.5555555555556
"영등포구","수요일",20,0,1,"1.1",100
"영등포구","수요일",21,0,0,"1",64.7058823529412
"영등포구","수요일",21,0,1,"1.1",100
"영등포구","수요일",21,1,0,"1.1",100
"영등포구","수요일",22,0,0,"1",38.8888888888889
"영등포구","수요일",22,0,1,"1.1",100
"영등포구","수요일",23,0,0,"1",38.8888888888889
"영등포구","수요일",23,0,1,"1",100
"영등포구","월요일",9,0,0,"0.9",31.25
"영등포구","월요일",9,0,1,"0.9",50
"영등포구","월요일",9,1,0,"1",100
"영등포구","월요일",10,0,0,"1",50
"영등포구","월요일",10,0,1,"1",50
"영등포구","월요일",10,1,0,"1",100
"영등포구","월요일",11,0,0,"1",76.4705882352941
"영등포구","월요일",11,0,1,"1",50
"영등포구","월요일",12,0,0,"1",47.0588235294118
"영등포구","월요일",12,0,1,"0.9",50
"영등포구","월요일",13,0,0,"0.9",47.0588235294118
"영등포구","월요일",13,0,1,"0.9",50
"영등포구","월요일",14,0,0,"1",35.2941176470588
"영등포구","월요일",14,0,1,"1",100
"영등포구","월요일",15,0,0,"1",58.8235294117647
"영등포구","월요일",15,0,1,"1",50
"영등포구","월요일",16,0,0,"0.9",58.8235294117647
"영등포구","월요일",16,0,1,"1",100
"영등포구","월요일",17,0,0,"1",58.8235294117647
"영등포구","월요일",17,0,1,"0.9",50
"영등포구","월요일",18,0,0,"1",64.7058823529412
"영등포구","월요일",18,0,1,"1",100
"영등포구","월요일",19,0,0,"1",52.9411764705882
"영등포구","월요일",19,0,1,"0.9",50
"영등포구","월요일",20,0,0,"1",41.1764705882353
"영등포구","월요일",20,0,1,"0.9",50
"영등포구","월요일",21,0,0,"1",47.0588235294118
"영등포구","월요일",21,0,1,"1.2",100
"영등포구","월요일",22,0,0,"0.9",29.4117647058824
"영등포구","월요일",22,0,1,"1",50
"영등포구","월요일",23,0,0,"0.9",41.1764705882353
"영등포구","월요일",23,0,1,"0.9",50
"영등포구","일요일",9,0,1,"1",37.5
"영등포구","일요일",9,1,1,"0.8",33.3333333333333
"영등포구","일요일",10,0,1,"0.9",27.7777777777778
"영등포구","일요일",10,1,1,"0.8",100
"영등포구","일요일",11,0,1,"1",44.4444444444444
"영등포구","일요일",11,1,1,"1",100
"영등포구","일요일",12,0,1,"1.1",35.2941176470588
"영등포구","일요일",12,1,1,"0.9",50
"영등포구","일요일",13,0,1,"1",38.8888888888889
"영등포구","일요일",13,1,1,"1",100
"영등포구","일요일",14,0,1,"1.1",33.3333333333333
"영등포구","일요일",14,1,1,"1",100
"영등포구","일요일",15,0,1,"1",35.2941176470588
"영등포구","일요일",15,1,1,"1",100
"영등포구","일요일",16,0,1,"0.9",38.8888888888889
"영등포구","일요일",16,1,1,"1",100
"영등포구","일요일",17,0,1,"1",61.1111111111111
"영등포구","일요일",17,1,1,"1",100
"영등포구","일요일",18,0,1,"1",44.4444444444444
"영등포구","일요일",18,1,1,"1.1",100
"영등포구","일요일",19,0,1,"1.1",44.4444444444444
"영등포구","일요일",19,1,1,"1",100
"영등포구","일요일",20,0,1,"1",38.8888888888889
"영등포구","일요일",20,1,1,"0.8",100
"영등포구","일요일",21,0,1,"0.9",29.4117647058824
"영등포구","일요일",21,1,1,"0.9",50
"영등포구","일요일",22,0,1,"1.1",38.8888888888889
"영등포구","일요일",22,1,1,"1",100
"영등포구","일요일",23,0,1,"0.9",38.8888888888889
"영등포구","일요일",23,1,1,"0.9",100
"영등포구","토요일",9,0,1,"1",35.7142857142857
"영등포구","토요일",9,1,1,"1.1",50
"영등포구","토요일",10,0,1,"1",46.6666666666667
"영등포구","토요일",10,1,1,"1",100
"영등포구","토요일",11,0,1,"1",57.1428571428571
"영등포구","토요일",11,1,1,"0.9",50
"영등포구","토요일",12,0,1,"1",69.2307692307692
"영등포구","토요일",12,1,1,"0.9",60
"영등포구","토요일",13,0,1,"1.1",53.3333333333333
"영등포구","토요일",13,1,1,"0.9",50
"영등포구","토요일",14,0,1,"1",58.8235294117647
"영등포구","토요일",15,0,1,"1",29.4117647058824
"영등포구","토요일",15,1,1,"1.1",100
"영등포구","토요일",16,0,1,"0.9",33.3333333333333
"영등포구","토요일",17,0,1,"1",33.3333333333333
"영등포구","토요일",18,0,1,"1.1",61.1111111111111
"영등포구","토요일",19,0,1,"1.1",44.4444444444444
"영등포구","토요일",20,0,1,"1.1",38.8888888888889
"영등포구","토요일",21,0,1,"0.9",38.8888888888889
"영등포구","토요일",22,0,1,"1.1",38.8888888888889
"영등포구","토요일",23,0,1,"1",44.4444444444444
"영등포구","화요일",9,0,0,"1",35.2941176470588
"영등포구","화요일",9,0,1,"1",100
"영등포구","화요일",9,1,0,"1.1",100
"영등포구","화요일",10,0,0,"1",35.2941176470588
"영등포구","화요일",10,0,1,"0.9",100
"영등포구","화요일",10,1,0,"1.1",100
"영등포구","화요일",11,0,0,"1",56.25
"영등포구","화요일",11,0,1,"0.9",100
"영등포구","화요일",11,1,0,"1",50
"영등포구","화요일",12,0,0,"1",41.1764705882353
"영등포구","화요일",12,0,1,"1.1",100
"영등포구","화요일",12,1,0,"1",100
"영등포구","화요일",13,0,0,"1",47.0588235294118
"영등포구","화요일",13,0,1,"1",100
"영등포구","화요일",13,1,0,"1.1",100
"영등포구","화요일",14,0,0,"0.9",37.5
"영등포구","화요일",14,0,1,"0.9",100
"영등포구","화요일",14,1,0,"0.9",50
"영등포구","화요일",15,0,0,"1",55.5555555555556
"영등포구","화요일",15,0,1,"1",100
"영등포구","화요일",16,0,0,"1",38.8888888888889
"영등포구","화요일",16,0,1,"1",100
"영등포구","화요일",17,0,0,"1",55.5555555555556
"영등포구","화요일",17,0,1,"1",100
"영등포구","화요일",18,0,0,"1",61.1111111111111
"영등포구","화요일",18,0,1,"1.1",100
"영등포구","화요일",19,0,0,"1.1",44.4444444444444
"영등포구","화요일",19,0,1,"0.9",100
"영등포구","화요일",20,0,0,"1",55.5555555555556
"영등포구","화요일",20,0,1,"0.9",100
"영등포구","화요일",21,0,0,"1",47.0588235294118
"영등포구","화요일",21,0,1,"1.1",100
"영등포구","화요일",21,1,0,"1",100
"영등포구","화요일",22,0,0,"1",47.0588235294118
"영등포구","화요일",22,0,1,"0.9",100
"영등포구","화요일",22,1,0,"1.2",100
"영등포구","화요일",23,0,0,"1",47.0588235294118
"영등포구","화요일",23,0,1,"1",100
"영등포구","화요일",23,1,0,"1.1",100
"용산구","금요일",9,0,0,"1.1",28.5714285714286
"용산구","금요일",9,1,0,"1",100
"용산구","금요일",9,1,1,"1.5",100
"용산구","금요일",10,0,0,"0.9",43.75
"용산구","금요일",11,0,0,"1",56.25
"용산구","금요일",12,0,0,"1",46.6666666666667
"용산구","금요일",12,0,1,"1.2",100
"용산구","금요일",12,1,0,"0.9",100
"용산구","금요일",13,0,0,"1",50
"용산구","금요일",13,0,1,"1.1",100
"용산구","금요일",14,0,0,"1",47.0588235294118
"용산구","금요일",15,0,0,"1",37.5
"용산구","금요일",15,1,1,"1.5",100
"용산구","금요일",16,0,0,"1",35.2941176470588
"용산구","금요일",17,0,0,"0.9",41.1764705882353
"용산구","금요일",17,1,1,"1.3",100
"용산구","금요일",18,0,0,"1",37.5
"용산구","금요일",18,1,1,"0.9",100
"용산구","금요일",19,0,0,"1",47.0588235294118
"용산구","금요일",20,0,0,"1",47.0588235294118
"용산구","금요일",21,0,0,"0.9",33.3333333333333
"용산구","금요일",21,1,0,"1",50
"용산구","금요일",21,1,1,"1.2",100
"용산구","금요일",22,0,0,"1.1",37.5
"용산구","금요일",22,1,1,"1.1",100
"용산구","금요일",23,0,0,"0.9",46.6666666666667
"용산구","금요일",23,1,0,"0.8",50
"용산구","금요일",23,1,1,"1.1",100
"용산구","목요일",9,0,0,"0.9",33.3333333333333
"용산구","목요일",9,1,0,"0.7",100
"용산구","목요일",10,0,0,"1",52.9411764705882
"용산구","목요일",10,1,0,"0.6",50
"용산구","목요일",11,0,0,"1",83.3333333333333
"용산구","목요일",11,1,0,"0.5",100
"용산구","목요일",12,0,0,"1",52.9411764705882
"용산구","목요일",12,1,0,"0.5",50
"용산구","목요일",13,0,0,"1",41.1764705882353
"용산구","목요일",13,1,0,"0.7",50
"용산구","목요일",14,0,0,"1",47.0588235294118
"용산구","목요일",14,1,0,"0.9",50
"용산구","목요일",15,0,0,"1",55.5555555555556
"용산구","목요일",15,1,0,"1.1",100
"용산구","목요일",16,0,0,"1",35.2941176470588
"용산구","목요일",16,1,0,"1",100
"용산구","목요일",17,0,0,"0.9",33.3333333333333
"용산구","목요일",17,1,0,"0.9",100
"용산구","목요일",18,0,0,"1",55.5555555555556
"용산구","목요일",18,1,0,"1",100
"용산구","목요일",19,0,0,"1",61.1111111111111
"용산구","목요일",19,1,0,"0.8",100
"용산구","목요일",20,0,0,"1",47.0588235294118
"용산구","목요일",20,1,0,"1.1",100
"용산구","목요일",21,0,0,"1",37.5
"용산구","목요일",21,1,0,"1.1",66.6666666666667
"용산구","목요일",22,0,0,"0.9",38.8888888888889
"용산구","목요일",22,1,0,"1.3",100
"용산구","목요일",23,0,0,"1",44.4444444444444
"용산구","목요일",23,1,0,"0.9",100
"용산구","수요일",9,0,0,"1.1",35.2941176470588
"용산구","수요일",9,0,1,"1.4",100
"용산구","수요일",9,1,0,"1",100
"용산구","수요일",10,0,0,"1",41.1764705882353
"용산구","수요일",10,0,1,"1",100
"용산구","수요일",10,1,0,"1.1",100
"용산구","수요일",11,0,0,"1",41.1764705882353
"용산구","수요일",11,0,1,"1.2",100
"용산구","수요일",11,1,0,"1",100
"용산구","수요일",12,0,0,"1",35.2941176470588
"용산구","수요일",12,0,1,"1",100
"용산구","수요일",12,1,0,"1.1",100
"용산구","수요일",13,0,0,"1",47.0588235294118
"용산구","수요일",13,0,1,"1",100
"용산구","수요일",13,1,0,"1",100
"용산구","수요일",14,0,0,"0.9",35.2941176470588
"용산구","수요일",14,0,1,"1",100
"용산구","수요일",14,1,0,"0.7",100
"용산구","수요일",15,0,0,"1",50
"용산구","수요일",15,0,1,"1",100
"용산구","수요일",16,0,0,"0.9",44.4444444444444
"용산구","수요일",16,0,1,"1",100
"용산구","수요일",17,0,0,"1",47.0588235294118
"용산구","수요일",17,0,1,"1.1",100
"용산구","수요일",17,1,0,"0.9",100
"용산구","수요일",18,0,0,"1",44.4444444444444
"용산구","수요일",18,0,1,"1.2",100
"용산구","수요일",19,0,0,"1",50
"용산구","수요일",19,0,1,"1.1",100
"용산구","수요일",20,0,0,"1.1",38.8888888888889
"용산구","수요일",20,0,1,"1.1",100
"용산구","수요일",21,0,0,"1",41.1764705882353
"용산구","수요일",21,0,1,"1.2",100
"용산구","수요일",21,1,0,"0.9",100
"용산구","수요일",22,0,0,"1",38.8888888888889
"용산구","수요일",22,0,1,"1.1",100
"용산구","수요일",23,0,0,"0.9",27.7777777777778
"용산구","수요일",23,0,1,"1.2",100
"용산구","월요일",9,0,0,"0.9",31.25
"용산구","월요일",9,0,1,"1",50
"용산구","월요일",9,1,0,"0.7",100
"용산구","월요일",10,0,0,"0.9",43.75
"용산구","월요일",10,0,1,"1",50
"용산구","월요일",10,1,0,"1",100
"용산구","월요일",11,0,0,"1",41.1764705882353
"용산구","월요일",11,0,1,"1.1",50
"용산구","월요일",12,0,0,"1",58.8235294117647
"용산구","월요일",12,0,1,"1",50
"용산구","월요일",13,0,0,"0.9",41.1764705882353
"용산구","월요일",13,0,1,"1.1",50
"용산구","월요일",14,0,0,"0.9",41.1764705882353
"용산구","월요일",14,0,1,"1.1",50
"용산구","월요일",15,0,0,"1",35.2941176470588
"용산구","월요일",15,0,1,"1.1",50
"용산구","월요일",16,0,0,"0.9",52.9411764705882
"용산구","월요일",16,0,1,"1.1",50
"용산구","월요일",17,0,0,"1",58.8235294117647
"용산구","월요일",17,0,1,"1.1",50
"용산구","월요일",18,0,0,"1",58.8235294117647
"용산구","월요일",18,0,1,"1",50
"용산구","월요일",19,0,0,"1.1",35.2941176470588
"용산구","월요일",19,0,1,"0.9",50
"용산구","월요일",20,0,0,"1",47.0588235294118
"용산구","월요일",20,0,1,"1",50
"용산구","월요일",21,0,0,"0.9",41.1764705882353
"용산구","월요일",21,0,1,"1.1",50
"용산구","월요일",22,0,0,"1",47.0588235294118
"용산구","월요일",22,0,1,"1.1",100
"용산구","월요일",23,0,0,"1",47.0588235294118
"용산구","월요일",23,0,1,"1",50
"용산구","일요일",9,0,1,"0.9",37.5
"용산구","일요일",9,1,1,"0.8",33.3333333333333
"용산구","일요일",10,0,1,"0.9",33.3333333333333
"용산구","일요일",10,1,1,"0.8",100
"용산구","일요일",11,0,1,"1",50
"용산구","일요일",11,1,1,"0.9",100
"용산구","일요일",12,0,1,"1",70.5882352941177
"용산구","일요일",12,1,1,"0.9",50
"용산구","일요일",13,0,1,"1",61.1111111111111
"용산구","일요일",13,1,1,"0.9",100
"용산구","일요일",14,0,1,"1",44.4444444444444
"용산구","일요일",14,1,1,"0.9",100
"용산구","일요일",15,0,1,"1",52.9411764705882
"용산구","일요일",15,1,1,"0.9",50
"용산구","일요일",16,0,1,"0.9",33.3333333333333
"용산구","일요일",16,1,1,"0.9",100
"용산구","일요일",17,0,1,"1",50
"용산구","일요일",17,1,1,"0.9",100
"용산구","일요일",18,0,1,"1",50
"용산구","일요일",18,1,1,"0.9",100
"용산구","일요일",19,0,1,"1",55.5555555555556
"용산구","일요일",19,1,1,"0.9",100
"용산구","일요일",20,0,1,"1",38.8888888888889
"용산구","일요일",20,1,1,"0.9",100
"용산구","일요일",21,0,1,"0.9",47.0588235294118
"용산구","일요일",21,1,1,"0.8",50
"용산구","일요일",22,0,1,"1",38.8888888888889
"용산구","일요일",22,1,1,"0.9",100
"용산구","일요일",23,0,1,"1.1",27.7777777777778
"용산구","일요일",23,1,1,"1",100
"용산구","토요일",9,0,1,"1",35.7142857142857
"용산구","토요일",9,1,1,"0.8",75
"용산구","토요일",10,0,1,"1.1",33.3333333333333
"용산구","토요일",10,1,1,"0.8",33.3333333333333
"용산구","토요일",11,0,1,"1",42.8571428571429
"용산구","토요일",11,1,1,"0.9",75
"용산구","토요일",12,0,1,"1",46.1538461538462
"용산구","토요일",12,1,1,"0.9",40
"용산구","토요일",13,0,1,"0.9",33.3333333333333
"용산구","토요일",13,1,1,"0.9",50
"용산구","토요일",14,0,1,"1",64.7058823529412
"용산구","토요일",15,0,1,"0.9",35.2941176470588
"용산구","토요일",15,1,1,"0.8",100
"용산구","토요일",16,0,1,"1",50
"용산구","토요일",17,0,1,"1",38.8888888888889
"용산구","토요일",18,0,1,"1",61.1111111111111
"용산구","토요일",19,0,1,"1",55.5555555555556
"용산구","토요일",20,0,1,"1",50
"용산구","토요일",21,0,1,"0.9",33.3333333333333
"용산구","토요일",22,0,1,"1",38.8888888888889
"용산구","토요일",23,0,1,"1.1",27.7777777777778
"용산구","화요일",9,0,0,"1",47.0588235294118
"용산구","화요일",9,0,1,"0.9",100
"용산구","화요일",9,1,0,"1",100
"용산구","화요일",10,0,0,"0.9",35.2941176470588
"용산구","화요일",10,0,1,"1.1",100
"용산구","화요일",10,1,0,"1",100
"용산구","화요일",11,0,0,"1",56.25
"용산구","화요일",11,0,1,"0.9",100
"용산구","화요일",11,1,0,"1",50
"용산구","화요일",12,0,0,"1",52.9411764705882
"용산구","화요일",12,0,1,"1",100
"용산구","화요일",12,1,0,"0.9",100
"용산구","화요일",13,0,0,"1",64.7058823529412
"용산구","화요일",13,0,1,"1",100
"용산구","화요일",13,1,0,"1",100
"용산구","화요일",14,0,0,"0.9",37.5
"용산구","화요일",14,0,1,"1.2",100
"용산구","화요일",14,1,0,"0.8",50
"용산구","화요일",15,0,0,"1.1",33.3333333333333
"용산구","화요일",15,0,1,"0.9",100
"용산구","화요일",16,0,0,"1",44.4444444444444
"용산구","화요일",16,0,1,"1",100
"용산구","화요일",17,0,0,"1",38.8888888888889
"용산구","화요일",17,0,1,"1.2",100
"용산구","화요일",18,0,0,"1",61.1111111111111
"용산구","화요일",18,0,1,"0.9",100
"용산구","화요일",19,0,0,"1",50
"용산구","화요일",19,0,1,"1",100
"용산구","화요일",20,0,0,"1",38.8888888888889
"용산구","화요일",20,0,1,"1",100
"용산구","화요일",21,0,0,"1",52.9411764705882
"용산구","화요일",21,0,1,"1.1",100
"용산구","화요일",21,1,0,"0.9",100
"용산구","화요일",22,0,0,"1",35.2941176470588
"용산구","화요일",22,0,1,"1",100
"용산구","화요일",22,1,0,"0.8",100
"용산구","화요일",23,0,0,"0.9",35.2941176470588
"용산구","화요일",23,0,1,"0.7",100
"용산구","화요일",23,1,0,"0.9",100
"은평구","금요일",9,0,0,"1",35.7142857142857
"은평구","금요일",9,1,0,"0.9",100
"은평구","금요일",9,1,1,"1.7",100
"은평구","금요일",10,0,0,"1",37.5
"은평구","금요일",11,0,0,"1",43.75
"은평구","금요일",12,0,0,"1",46.6666666666667
"은평구","금요일",12,0,1,"1.1",100
"은평구","금요일",12,1,0,"1.1",100
"은평구","금요일",13,0,0,"0.9",43.75
"은평구","금요일",13,0,1,"1.1",100
"은평구","금요일",14,0,0,"0.9",41.1764705882353
"은평구","금요일",15,0,0,"1",37.5
"은평구","금요일",15,1,1,"2",100
"은평구","금요일",16,0,0,"1",41.1764705882353
"은평구","금요일",17,0,0,"1",47.0588235294118
"은평구","금요일",17,1,1,"1.6",100
"은평구","금요일",18,0,0,"0.9",43.75
"은평구","금요일",18,1,1,"1.1",100
"은평구","금요일",19,0,0,"1",58.8235294117647
"은평구","금요일",20,0,0,"1",41.1764705882353
"은평구","금요일",21,0,0,"1",40
"은평구","금요일",21,1,0,"1",50
"은평구","금요일",21,1,1,"1.2",100
"은평구","금요일",22,0,0,"1",43.75
"은평구","금요일",22,1,1,"1.3",100
"은평구","금요일",23,0,0,"1",46.6666666666667
"은평구","금요일",23,1,0,"0.9",50
"은평구","금요일",23,1,1,"1.3",100
"은평구","목요일",9,0,0,"0.9",27.7777777777778
"은평구","목요일",9,1,0,"0.7",100
"은평구","목요일",10,0,0,"0.9",35.2941176470588
"은평구","목요일",10,1,0,"0.9",100
"은평구","목요일",11,0,0,"0.9",33.3333333333333
"은평구","목요일",11,1,0,"0.6",100
"은평구","목요일",12,0,0,"1",41.1764705882353
"은평구","목요일",12,1,0,"0.7",50
"은평구","목요일",13,0,0,"1",52.9411764705882
"은평구","목요일",13,1,0,"0.9",50
"은평구","목요일",14,0,0,"1",41.1764705882353
"은평구","목요일",14,1,0,"0.9",50
"은평구","목요일",15,0,0,"1",38.8888888888889
"은평구","목요일",15,1,0,"1.2",100
"은평구","목요일",16,0,0,"0.9",41.1764705882353
"은평구","목요일",16,1,0,"0.8",50
"은평구","목요일",17,0,0,"1",50
"은평구","목요일",17,1,0,"1.1",100
"은평구","목요일",18,0,0,"1",44.4444444444444
"은평구","목요일",18,1,0,"1.3",100
"은평구","목요일",19,0,0,"1",44.4444444444444
"은평구","목요일",19,1,0,"1.2",100
"은평구","목요일",20,0,0,"1",52.9411764705882
"은평구","목요일",20,1,0,"1",50
"은평구","목요일",21,0,0,"1",75
"은평구","목요일",21,1,0,"1",33.3333333333333
"은평구","목요일",22,0,0,"1",55.5555555555556
"은평구","목요일",22,1,0,"1.5",100
"은평구","목요일",23,0,0,"1",33.3333333333333
"은평구","목요일",23,1,0,"1.5",100
"은평구","수요일",9,0,0,"0.9",35.2941176470588
"은평구","수요일",9,0,1,"1",100
"은평구","수요일",9,1,0,"1.1",100
"은평구","수요일",10,0,0,"1",47.0588235294118
"은평구","수요일",10,0,1,"1",100
"은평구","수요일",10,1,0,"0.9",100
"은평구","수요일",11,0,0,"0.9",29.4117647058824
"은평구","수요일",11,0,1,"0.9",100
"은평구","수요일",11,1,0,"0.9",100
"은평구","수요일",12,0,0,"1",29.4117647058824
